BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
517879,MASTERCARD,DEBIT,TITANIUM,COMMERCIAL INTERNATIONAL BANK (EGYPT) S.A.E.,971 - 4 - 3589381,http://www.cibeg.com,EG,EGY,EGYPT
517893,MASTERCARD,DEBIT,GOLD,KUWAIT INTERNATIONAL BANK,+9651866866,http://www.kib.com.kw,KW,KWT,KUWAIT
517918,MASTERCARD,CREDIT,,ARAB NATIONAL BANK,,,SA,SAU,SAUDI ARABIA
517941,MASTERCARD,CREDIT,PLATINUM,BBAC S.A.L.,,,LB,LBN,LEBANON
517957,MASTERCARD,CREDIT,PLATINUM,KUWAIT FINANCE HOUSE K.S.C.,+9651803333,http://www.kfh.com,KW,KWT,KUWAIT
517970,MASTERCARD,CREDIT,PLATINUM,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,QA,QAT,QATAR
517978,MASTERCARD,CREDIT,STANDARD,JORDAN AHLI BANK,+96265007777,http://www.ahli.com,JO,JOR,JORDAN
517979,MASTERCARD,CREDIT,STANDARD,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
517994,MASTERCARD,CREDIT,GOLD,BBAC S.A.L.,,,LB,LBN,LEBANON
517995,MASTERCARD,CREDIT,TITANIUM,SOCIETE GENERALE DE BANQUE AU LIBAN S.A.L.,1274477777,http://www.sgbl.com.lb,LB,LBN,LEBANON
518036,MASTERCARD,DEBIT,STANDARD,INTERNATIONAL SMART CARD LLC,,,IQ,IRQ,IRAQ
518038,MASTERCARD,DEBIT,PREPAID,"IDT FINANCIAL SERVICES, LTD.",,http://www.idtfinance.com,IL,ISR,ISRAEL
518059,MASTERCARD,DEBIT,PLATINUM,CREDIT LIBANAIS S.A.L.,+9611900111,http://www.creditlibanais.com.lb,LB,LBN,LEBANON
518084,MASTERCARD,DEBIT,WORLD REWARDS,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES
518093,MASTERCARD,CREDIT,STANDARD,PALESTINE ISLAMIC BANK,,,PS,PSE,"PALESTINIAN TERRITORY, OCCUPIED"
518094,MASTERCARD,CREDIT,STANDARD,JORDAN AHLI BANK,,http://www.ahli.com,PS,PSE,"PALESTINIAN TERRITORY, OCCUPIED"
518107,MASTERCARD,CREDIT,STANDARD,BBAC S.A.L.,,,LB,LBN,LEBANON
518108,MASTERCARD,CREDIT,STANDARD,SOCIETE GENERALE DE BANQUE AU LIBAN S.A.L.,1274477777,http://www.sgbl.com.lb,LB,LBN,LEBANON
518162,MASTERCARD,CREDIT,STANDARD,CSCBANK SAL,,,LB,LBN,LEBANON
518173,MASTERCARD,CREDIT,STANDARD,ARAB JORDAN INVESTMENT BANK,,,JO,JOR,JORDAN
518189,MASTERCARD,DEBIT,STANDARD,DOHA BANK Q.S.C,,,QA,QAT,QATAR
518204,MASTERCARD,CREDIT,STANDARD,AL JANOOB ISLAMIC BANK FOR INVESTMENT AND FINANCE,,,IQ,IRQ,IRAQ
518241,MASTERCARD,DEBIT,PREPAID,ISRACARD LTD.,,,IL,ISR,ISRAEL
518285,MASTERCARD,CREDIT,PLATINUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
518291,MASTERCARD,DEBIT,BUSINESS,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
518292,MASTERCARD,DEBIT,PREPAID RELOADABLE,ABU DHABI ISLAMIC BANK,,http://www.adib.ae,EG,EGY,EGYPT
518298,MASTERCARD,CREDIT,GOLD,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT
518300,MASTERCARD,CREDIT,TITANIUM,HOUSING & DEVELOPMENT BANK,,,EG,EGY,EGYPT
518315,MASTERCARD,CREDIT,STANDARD,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT
518362,MASTERCARD,DEBIT,STANDARD,INTERNATIONAL ISLAMIC BANK,,,IQ,IRQ,IRAQ
518368,MASTERCARD,DEBIT,PREPAID,DUBAI ISLAMIC BANK PJSC,,,AE,ARE,UNITED ARAB EMIRATES
518406,MASTERCARD,CREDIT,WORLD,QATAR INTERNATIONAL ISLAMIC BANK,,http://www.qiib.com.qa,QA,QAT,QATAR
518409,MASTERCARD,CREDIT,BUSINESS,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL
518429,MASTERCARD,CREDIT,,,,,AE,ARE,UNITED ARAB EMIRATES
518433,MASTERCARD,CREDIT,PLATINUM,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT
518436,MASTERCARD,CREDIT,TITANIUM,ABU DHABI ISLAMIC BANK P.J.S.C.,,,AE,ARE,UNITED ARAB EMIRATES
518485,MASTERCARD,CREDIT,STANDARD,AREEBA S.A.L,,,LB,LBN,LEBANON
518504,MASTERCARD,CREDIT,WORLD,SHARJAH ISLAMIC BANK PJSC,+97165999999,http://www.sib.ae,AE,ARE,UNITED ARAB EMIRATES
518520,MASTERCARD,CREDIT,GOLD,FIRST ABU DHABI BANK PJSC,+20225204375,https://www.bankfab.com,EG,EGY,EGYPT
518521,MASTERCARD,CREDIT,TITANIUM,"BURGAN BANK, S.A.K.",+9651804080,http://www.burgan.com,KW,KWT,KUWAIT
518548,MASTERCARD,CREDIT,STANDARD,FIRST ABU DHABI BANK PJSC,+20225204375,https://www.bankfab.com,EG,EGY,EGYPT
518549,MASTERCARD,CREDIT,STANDARD,"BURGAN BANK, S.A.K.",+9651804080,http://www.burgan.com,KW,KWT,KUWAIT
518575,MASTERCARD,CREDIT,,BANK OF BEIRUT AND THE ARAB COUNTRIESS.A.L.,+9614727747,http://www.bbacbank.com,LB,LBN,LEBANON
518649,MASTERCARD,DEBIT,PREPAID,AREEBA S.A.L,,,LB,LBN,LEBANON
518668,MASTERCARD,DEBIT,STANDARD,YANA BANKING SERVICES COMPANY,,,IQ,IRQ,IRAQ
518694,MASTERCARD,DEBIT,PREPAID PLATINUM TRAVEL,THE SAUDI NATIONAL BANK,,,SA,SAU,SAUDI ARABIA
518696,MASTERCARD,CREDIT,CORPORATE EXECUTIVE,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
518719,MASTERCARD,CREDIT,STANDARD,STANDARD CHARTERED BANK,+97317531532,https://www.sc.com,BH,BHR,BAHRAIN
518722,MASTERCARD,CREDIT,GOLD,JORDAN AHLI BANK,+96265007777,http://www.ahli.com,JO,JOR,JORDAN
518739,MASTERCARD,CREDIT,PLATINUM,CSCBANK SAL,,,IQ,IRQ,IRAQ
518750,MASTERCARD,CREDIT,STANDARD,CSCBANK S.A.L.,+9611871245,http://www.ccm.com.lb,LB,LBN,LEBANON
518762,MASTERCARD,DEBIT,PREPAID PLATINUM TRAVEL,UAE EXCHANGE CENTRE LLC,+97142617575,http://www.uaeexchange.com,AE,ARE,UNITED ARAB EMIRATES
518817,MASTERCARD,CREDIT,STANDARD,STANDARD CHARTERED BANK,+97317531532,https://www.sc.com,BH,BHR,BAHRAIN
518857,MASTERCARD,CREDIT,GOLD,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
518867,MASTERCARD,CREDIT,GOLD,ITHMAAR BANK B.S.C.,,,BH,BHR,BAHRAIN
518870,MASTERCARD,CREDIT,TITANIUM,EMIRATES NBD,+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
518871,MASTERCARD,CREDIT,TITANIUM,EMIRATES NBD,+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
518872,MASTERCARD,CREDIT,TITANIUM,EMIRATES NBD,+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
518883,MASTERCARD,CREDIT,GOLD,CSCBANK S.A.L.,+9611871245,http://www.ccm.com.lb,LB,LBN,LEBANON
518888,MASTERCARD,CREDIT,PLATINUM,ELAF ISLAMIC BANK,,,IQ,IRQ,IRAQ
518891,MASTERCARD,DEBIT,PREPAID BUSINESS,AL-MADFU AT AL-RAQMIYYAH FOR FINANCIAL TECHNOLOGY,,,SA,SAU,SAUDI ARABIA
518895,MASTERCARD,CREDIT,GOLD,FIRST ABU DHABI BANK PJSC,+20225204375,https://www.bankfab.com,EG,EGY,EGYPT
518904,MASTERCARD,CREDIT,,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT
518910,MASTERCARD,CREDIT,WORLD ELITE,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
518917,MASTERCARD,CREDIT,STANDARD,DOHA BANK Q.S.C,,,QA,QAT,QATAR
518933,MASTERCARD,CREDIT,PLATINUM,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,AE,ARE,UNITED ARAB EMIRATES
518953,MASTERCARD,CREDIT,GOLD,"MAX IT FINANCE, LTD.",,,IL,ISR,ISRAEL
518954,MASTERCARD,CREDIT,STANDARD,BANK LEUMI LE-ISRAEL BM,,,IL,ISR,ISRAEL
518955,MASTERCARD,CREDIT,GOLD,BANK LEUMI LE-ISRAEL BM,,,IL,ISR,ISRAEL
518975,MASTERCARD,CREDIT,TITANIUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
518986,MASTERCARD,CREDIT,GOLD,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL
518987,MASTERCARD,CREDIT,,"ISRAEL CREDIT CARDS, LTD.",360-378-2265,http://www.cal-intl.com,IL,ISR,ISRAEL
518989,MASTERCARD,CREDIT,STANDARD,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL
518991,MASTERCARD,CREDIT,GOLD,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL
519001,MASTERCARD,DEBIT,PREPAID,BANQUE DU CAIRE,+20222648410,http://www.bdc.com.eg,EG,EGY,EGYPT
519009,MASTERCARD,DEBIT,STANDARD,MIDDLE EAST PAYMENT SERVICES LIMITED CO.,,,IQ,IRQ,IRAQ
519036,MASTERCARD,DEBIT,PREPAID,"BANK OF JERUSALEM, LTD.",,,IL,ISR,ISRAEL
519060,MASTERCARD,DEBIT,WORLD,SOCIETE GENERALE DE BANQUE AU LIBAN S.A.L.,1274477777,http://www.sgbl.com.lb,LB,LBN,LEBANON
519065,MASTERCARD,CREDIT,PLATINUM,FINANCE HOUSE L.L.C.,,,AE,ARE,UNITED ARAB EMIRATES
519117,MASTERCARD,CREDIT,PLATINUM,AAFAQ ISLAMIC FINANCE PSC,,,AE,ARE,UNITED ARAB EMIRATES
519130,MASTERCARD,CREDIT,STANDARD,NATIONAL BANK OF KUWAIT (S.A.K.),,,KW,KWT,KUWAIT
519145,MASTERCARD,DEBIT,PREPAID WORLD,JORDANIAN ELAF FOR INTEGRATED SOLUTIONS,,,JO,JOR,JORDAN
519158,MASTERCARD,CREDIT,WORLD ELITE,AHLI BANK OF KUWAIT,,,EG,EGY,EGYPT
519165,MASTERCARD,CREDIT,PLATINUM,ISRACARD LTD.,,,IL,ISR,ISRAEL
519174,MASTERCARD,DEBIT,PREPAID,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,QA,QAT,QATAR
519190,MASTERCARD,DEBIT,PREPAID,JORDAN AHLI BANK,+96265007777,http://www.ahli.com,JO,JOR,JORDAN
519212,MASTERCARD,DEBIT,PLATINUM,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
519246,MASTERCARD,DEBIT,BUSINESS,EMIRATES NATIONAL BANK OF DUBAI S.A.E,,,EG,EGY,EGYPT
519251,MASTERCARD,CREDIT,STANDARD,FIRST ABU DHABI BANK PJSC,+20225204375,https://www.bankfab.com,EG,EGY,EGYPT
519278,MASTERCARD,CREDIT,WORLD,CAPITAL BANK OF JORDAN,,,JO,JOR,JORDAN
519288,MASTERCARD,DEBIT,PREPAID RELOADABLE,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
519296,MASTERCARD,DEBIT,PREPAID WORLD,JORDANIAN ELAF FOR INTEGRATED SOLUTIONS,,,JO,JOR,JORDAN
519305,MASTERCARD,CREDIT,PLATINUM,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES
519309,MASTERCARD,CREDIT,WORLD ELITE,CREDIMAX BSC (CLOSED),,,BH,BHR,BAHRAIN
519310,MASTERCARD,CREDIT,STANDARD,THE SAUDI NATIONAL BANK,,,SA,SAU,SAUDI ARABIA
519316,MASTERCARD,CREDIT,PLATINUM,AREEBA S.A.L,,,LB,LBN,LEBANON
519341,MASTERCARD,CREDIT,PLATINUM,THE SAUDI NATIONAL BANK,,,SA,SAU,SAUDI ARABIA
519359,MASTERCARD,DEBIT,TITANIUM,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT
519360,MASTERCARD,DEBIT,STANDARD,"IRAQ ELECTRONIC GATE FOR FINANCIAL SERVICES CO, LTD.",,,IQ,IRQ,IRAQ
519373,MASTERCARD,DEBIT,PREPAID RELOADABLE,ALQASEH FOR FINANCIAL SERVICES AND ELECTRONIC PAYMENT,,,IQ,IRQ,IRAQ
519379,MASTERCARD,CREDIT,PLATINUM,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT
519402,MASTERCARD,CREDIT,WORLD,"MAX IT FINANCE, LTD.",,,IL,ISR,ISRAEL
519404,MASTERCARD,DEBIT,STANDARD,"IRAQ ELECTRONIC GATE FOR FINANCIAL SERVICES CO, LTD.",,,IQ,IRQ,IRAQ
519441,MASTERCARD,CREDIT,STANDARD,CSCBANK SAL,,,LB,LBN,LEBANON
519445,MASTERCARD,CREDIT,GOLD,CSCBANK SAL,,,IQ,IRQ,IRAQ
519451,MASTERCARD,CREDIT,MIXED PRODUCT,CSCBANK S.A.L.,+9611871245,http://www.ccm.com.lb,LB,LBN,LEBANON
519454,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,BANK DHOFAR SAOG,,,OM,OMN,OMAN
519456,MASTERCARD,DEBIT,PREPAID CORPORATE,"IDT FINANCIAL SERVICES, LTD.",,http://www.idtfinance.com,IL,ISR,ISRAEL
519458,MASTERCARD,DEBIT,PREPAID PLATINUM TRAVEL,DOHA BANK Q.S.C,,,QA,QAT,QATAR
519484,MASTERCARD,DEBIT,WORLD,EMIRATES NATIONAL BANK OF DUBAI S.A.E,,,EG,EGY,EGYPT
519487,MASTERCARD,DEBIT,PREPAID,MIDDLE EAST PAYMENT SERVICES LIMITED CO.,,,IQ,IRQ,IRAQ
519508,MASTERCARD,DEBIT,PREPAID,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
519511,MASTERCARD,DEBIT,PREPAID,DUBAI ISLAMIC BANK PJSC,,,AE,ARE,UNITED ARAB EMIRATES
519529,MASTERCARD,DEBIT,WORLD,ALEXBANK,1 9 0 3 3,http://www.alexbank.com,EG,EGY,EGYPT
519533,MASTERCARD,DEBIT,PREPAID,DUBAI ISLAMIC BANK PJSC,,,AE,ARE,UNITED ARAB EMIRATES
519616,MASTERCARD,DEBIT,STANDARD,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
519630,MASTERCARD,CREDIT,PLATINUM,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES
519632,MASTERCARD,DEBIT,STANDARD,MASHREQ BANK,971 4 424 4444,http://www.mashreqbank.com,EG,EGY,EGYPT
519634,MASTERCARD,CREDIT,WORLD,STANDARD CHARTERED BANK,+971600522288,https://www.sc.com,AE,ARE,UNITED ARAB EMIRATES
519737,MASTERCARD,CREDIT,BUSINESS,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT
519779,MASTERCARD,CREDIT,CORPORATE WORLD,JORDAN COMMERCIAL BANK,+96265203000,http://www.jcbank.com.jo,JO,JOR,JORDAN
519855,MASTERCARD,DEBIT,PLATINUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
519857,MASTERCARD,DEBIT,WORLD,CSCBANK SAL,,,LB,LBN,LEBANON
519861,MASTERCARD,DEBIT,WORLD,NATIONAL BANK OF OMAN (SAOG),,,OM,OMN,OMAN
519868,MASTERCARD,DEBIT,WORLD,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
519871,MASTERCARD,DEBIT,STANDARD,AL JANOOB ISLAMIC BANK FOR INVESTMENT AND FINANCE,,,IQ,IRQ,IRAQ
519875,MASTERCARD,DEBIT,PLATINUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
519886,MASTERCARD,DEBIT,PLATINUM,JORDAN AHLI BANK,+96265007777,http://www.ahli.com,JO,JOR,JORDAN
519887,MASTERCARD,DEBIT,PLATINUM,BANK DHOFAR SAOG,,,OM,OMN,OMAN
519900,MASTERCARD,CREDIT,WORLD ELITE EXCLUSIVE,NATIONAL BANK OF BAHRAIN,,,BH,BHR,BAHRAIN
519912,MASTERCARD,DEBIT,STANDARD,"EGYPTIAN BANKS CO. FOR TECHNOLOGICAL ADVANCEMENT, S.A.E.",,,EG,EGY,EGYPT
519916,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,NATIONAL BANK OF KUWAIT (S.A.K.),,,KW,KWT,KUWAIT
519926,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,JORDAN AHLI BANK,+96265007777,http://www.ahli.com,JO,JOR,JORDAN
519957,MASTERCARD,CREDIT,WORLD ELITE,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
519964,MASTERCARD,CREDIT,WORLD ELITE,AREEBA S.A.L,,,LB,LBN,LEBANON
519969,MASTERCARD,CREDIT,WORLD ELITE,SHARJAH ISLAMIC BANK PJSC,+97165999999,http://www.sib.ae,AE,ARE,UNITED ARAB EMIRATES
520008,MASTERCARD,CREDIT,STANDARD,THE NATIONAL BANK PLC,,,PS,PSE,"PALESTINIAN TERRITORY, OCCUPIED"
520029,MASTERCARD,CREDIT,,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
520031,MASTERCARD,CREDIT,STANDARD,BANQUE DU CAIRE,+20222648410,http://www.bdc.com.eg,EG,EGY,EGYPT
520058,MASTERCARD,DEBIT,BUSINESS,RIYAD BANK,,http://www.riyadbank.com,SA,SAU,SAUDI ARABIA
520065,MASTERCARD,DEBIT,STANDARD,"BANK OF BEIRUT, S.A.L.",,,LB,LBN,LEBANON
520073,MASTERCARD,CREDIT,GOLD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN
520074,MASTERCARD,CREDIT,GOLD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN
520076,MASTERCARD,CREDIT,GOLD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN
520089,MASTERCARD,CREDIT,BUSINESS,RIYAD BANK,,http://www.riyadbank.com,SA,SAU,SAUDI ARABIA
520090,MASTERCARD,CREDIT,PLATINUM,RIYAD BANK,,http://www.riyadbank.com,SA,SAU,SAUDI ARABIA
520107,MASTERCARD,CREDIT,GOLD,CSCBANK SAL,,,LB,LBN,LEBANON
520123,MASTERCARD,CREDIT,GOLD,STANDARD CHARTERED BANK,+97444248601,https://www.sc.com,QA,QAT,QATAR
520124,MASTERCARD,CREDIT,GOLD,STANDARD CHARTERED BANK,+9614542474,https://www.sc.com,LB,LBN,LEBANON
520149,MASTERCARD,CREDIT,TITANIUM,COMMERCIAL INTERNATIONAL BANK (EGYPT) S.A.E.,971 - 4 - 3589381,http://www.cibeg.com,EG,EGY,EGYPT
520150,MASTERCARD,CREDIT,GOLD,CSCBANK SAL,,,LB,LBN,LEBANON
520200,MASTERCARD,CREDIT,WORLD,CREDIT LIBANAIS S.A.L.,+9611900111,http://www.creditlibanais.com.lb,LB,LBN,LEBANON
520232,MASTERCARD,CREDIT,TITANIUM,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT
520233,MASTERCARD,CREDIT,TITANIUM,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT
520305,MASTERCARD,CREDIT,TITANIUM,NETWORK INTERNATIONAL LLC,,,EG,EGY,EGYPT
520325,MASTERCARD,DEBIT,TITANIUM,AL JANOOB ISLAMIC BANK FOR INVESTMENT AND FINANCE,,,IQ,IRQ,IRAQ
520378,MASTERCARD,CREDIT,STANDARD,COMMERCIAL INTERNATIONAL BANK (EGYPT) S.A.E.,971 - 4 - 3589381,http://www.cibeg.com,EG,EGY,EGYPT
520379,MASTERCARD,CREDIT,STANDARD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,OM,OMN,OMAN
520388,MASTERCARD,CREDIT,,ARAB AFRICAN INTERNATIONAL BANK,+20224886679,http://www.aaib.com,EG,EGY,EGYPT
520398,MASTERCARD,CREDIT,STANDARD,AREEBA S.A.L,,,LB,LBN,LEBANON
520414,MASTERCARD,CREDIT,STANDARD,DOHA BANK Q.S.C,,,QA,QAT,QATAR
520419,MASTERCARD,DEBIT,,DOHA BANK Q.S.C,,,QA,QAT,QATAR
520430,MASTERCARD,CREDIT,TITANIUM,ARAB NATIONAL BANK,,,SA,SAU,SAUDI ARABIA
520431,MASTERCARD,CREDIT,PLATINUM,ARAB NATIONAL BANK,,,SA,SAU,SAUDI ARABIA
520433,MASTERCARD,CREDIT,GOLD,"BANK OF BEIRUT, S.A.L.",,,LB,LBN,LEBANON
520544,MASTERCARD,CREDIT,BUSINESS,QATAR NATIONAL BANK AL-AHLI S.A.E,,,EG,EGY,EGYPT
520620,MASTERCARD,DEBIT,WORLD,QATAR NATIONAL BANK,,http://www.qnb.com.qa,LB,LBN,LEBANON
520701,MASTERCARD,DEBIT,PREPAID GOLD PAYROLL,PALESTINE ISLAMIC BANK,,,PS,PSE,"PALESTINIAN TERRITORY, OCCUPIED"
520707,MASTERCARD,DEBIT,STANDARD,ARAB PAYMENT SERVICES,,,IQ,IRQ,IRAQ
520741,MASTERCARD,DEBIT,TITANIUM,BLOM BANK SAL,,,JO,JOR,JORDAN
520742,MASTERCARD,DEBIT,TITANIUM,MASHREQ BANK,971 4 424 4444,http://www.mashreqbank.com,EG,EGY,EGYPT
520763,MASTERCARD,CREDIT,,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT
520767,MASTERCARD,CREDIT,,HSBC BANK MIDDLE EAST,+20235359700,http://www.hsbc.ae,EG,EGY,EGYPT
520771,MASTERCARD,CREDIT,,BLOM BANK S.A.L.,(961-1) 738938 - 743300 OR (961-1) 372780 - 370830 - 373102,http://www.blom.com.lb,LB,LBN,LEBANON
520793,MASTERCARD,DEBIT,PREPAID BUSINESS,SOHAR INTERNATIONAL BANK SAOG,,,OM,OMN,OMAN
520798,MASTERCARD,DEBIT,WORLD,SOHAR INTERNATIONAL BANK SAOG,,,OM,OMN,OMAN
521020,MASTERCARD,DEBIT,PLATINUM,QATAR NATIONAL BANK,,http://www.qnb.com.qa,KW,KWT,KUWAIT
521023,MASTERCARD,DEBIT,PREPAID RELOADABLE,AL-TABADUL FOR ELECTRONIC AND FINANCIAL TECHNOLOGIES,,,IQ,IRQ,IRAQ
521027,MASTERCARD,CREDIT,STANDARD,NATIONAL BANK OF OMAN (SAOG),,,OM,OMN,OMAN
521030,MASTERCARD,DEBIT,PREPAID,YANA BANKING SERVICES COMPANY,,,IQ,IRQ,IRAQ
521031,MASTERCARD,CREDIT,PLATINUM,NATIONAL COMMERCIAL BANK,,,SA,SAU,SAUDI ARABIA
521038,MASTERCARD,DEBIT,PREPAID,UNITED BANK S.E.A.,,,EG,EGY,EGYPT
521046,MASTERCARD,DEBIT,PLATINUM,NATIONAL BANK OF KUWAIT (S.A.K.),,,EG,EGY,EGYPT
521060,MASTERCARD,DEBIT,STANDARD,CSCBANK SAL,,,IQ,IRQ,IRAQ
521063,MASTERCARD,DEBIT,WORLD ELITE,ARAB AFRICAN INTERNATIONAL BANK,+20224886679,http://www.aaib.com,EG,EGY,EGYPT
521070,MASTERCARD,DEBIT,TITANIUM,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES
521072,MASTERCARD,DEBIT,STANDARD,AREEBA S.A.L,,,LB,LBN,LEBANON
521076,MASTERCARD,DEBIT,STANDARD,NATIONAL BANK OF BAHRAIN,,,SA,SAU,SAUDI ARABIA
521082,MASTERCARD,DEBIT,STANDARD,CSCBANK SAL,,,LB,LBN,LEBANON
521084,MASTERCARD,DEBIT,STANDARD,"EGYPTIAN BANKS CO. FOR TECHNOLOGICAL ADVANCEMENT, S.A.E.",,,EG,EGY,EGYPT
521087,MASTERCARD,CREDIT,TITANIUM,YANA BANKING SERVICES COMPANY,,,IQ,IRQ,IRAQ
521088,MASTERCARD,DEBIT,STANDARD,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
521097,MASTERCARD,DEBIT,STANDARD,ARAB PAYMENT SERVICES,,,IQ,IRQ,IRAQ
521175,MASTERCARD,DEBIT,STANDARD,COMMERCIAL BANK OF KUWAIT S.A.K.,,,KW,KWT,KUWAIT
521182,MASTERCARD,DEBIT,STANDARD,HOUSING & DEVELOPMENT BANK,,,EG,EGY,EGYPT
521188,MASTERCARD,DEBIT,PREPAID,FINANCE HOUSE L.L.C.,,,AE,ARE,UNITED ARAB EMIRATES
521205,MASTERCARD,CREDIT,PLATINUM,NATIONAL BANK OF BAHRAIN,,,BH,BHR,BAHRAIN
521211,MASTERCARD,DEBIT,WORLD,SOHAR INTERNATIONAL BANK SAOG,,,OM,OMN,OMAN
521215,MASTERCARD,DEBIT,PREPAID BUSINESS,"PASSPORTCARD FINANCIAL SERVICES, LTD.",,,IL,ISR,ISRAEL
521233,MASTERCARD,CREDIT,BUSINESS,SOHAR INTERNATIONAL BANK SAOG,,,OM,OMN,OMAN
521238,MASTERCARD,DEBIT,PREPAID,ARAB PAYMENT SERVICES,,,IQ,IRQ,IRAQ
521243,MASTERCARD,DEBIT,STANDARD,ARAB PAYMENT SERVICES,,,IQ,IRQ,IRAQ
521261,MASTERCARD,DEBIT,PREPAID,ONE GLOBAL SMART SERVICES COMPANY WLL,,,BH,BHR,BAHRAIN
521314,MASTERCARD,CREDIT,PLATINUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
521315,MASTERCARD,CREDIT,PLATINUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
521323,MASTERCARD,CREDIT,PLATINUM,AM BANK S.A.L.,,,LB,LBN,LEBANON
521334,MASTERCARD,CREDIT,PLATINUM,ISRACARD LTD.,,,IL,ISR,ISRAEL
521338,MASTERCARD,CREDIT,PLATINUM,STANDARD CHARTERED BANK,+971600522288,https://www.sc.com,AE,ARE,UNITED ARAB EMIRATES
521363,MASTERCARD,DEBIT,STANDARD,NETWORK INTERNATIONAL PAYMENT SERVICES,,,EG,EGY,EGYPT
521366,MASTERCARD,DEBIT,TITANIUM,JORDAN COMMERCIAL BANK,+96265203000,http://www.jcbank.com.jo,JO,JOR,JORDAN
